program_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
806;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;40;48795650;2026
806;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;40;343530000;2026
806;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;40;54732600;2026
806;4.01.01.1.06;Administrasi Umum Perangkat Daerah;40;379927795;2026
"806;4.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;40;0;2026"
"806;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;40;23676100;2026"
806;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;40;324346000;2026
807;4.01.02.1.01;Fasilitasi Kelembagaan dan Analisis Jabatan;40;649999900;2026
807;4.01.02.1.02;Fasilitasi Reformasi Birokrasi dan Akuntabilitas Kinerja;40;674991850;2026
808;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;38;52151895;2026
808;4.01.01.1.06;Administrasi Umum Perangkat Daerah;38;396968368;2026
"808;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;38;648290000;2026"
808;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;38;252787632;2026
809;4.01.03.1.01;Pelaksanaan Tugas Pemerintahan;38;349802105;2026
809;4.01.03.1.02;Pelaksanaan Otonomi Daerah;38;410000000;2026
809;4.01.03.1.03;Fasilitasi Kerja Sama Daerah;38;1040000000;2026
810;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;45;6731000;2026
810;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;45;530820000;2026
810;4.01.01.1.06;Administrasi Umum Perangkat Daerah;45;388178350;2026
"810;4.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;45;20558000;2026"
"810;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;45;123800000;2026"
810;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;45;270256350;2026
811;4.01.07.1.01;Pengelolaan Pengadaan Barang dan Jasa;45;312081900;2026
811;4.01.07.1.02;Pengelolaan Layanan Pengadaan Secara Elektronik;45;218014400;2026
811;4.01.07.1.03;Pembinaan dan Advokasi Pengadaan Barang dan Jasa;45;0;2026
812;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;39;117950000;2026
812;4.01.01.1.06;Administrasi Umum Perangkat Daerah;39;208146150;2026
"812;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;39;808061170;2026"
813;4.01.06.1.01;Pengelolaan Kebijakan dan Koordinasi Perekonomian;39;349999600;2026
813;4.01.06.1.02;Pengelolaan Kebijakan dan Koordinasi Sumber Daya Alam;39;490843150;2026
813;4.01.06.1.03;Pengelolaan Kebijakan dan Koordinasi BUMD dan BLUD;39;524999950;2026
814;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;43;41000000;2026
814;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;43;67801531386;2026
"814;4.01.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;43;0;2026"
814;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;43;0;2026
814;4.01.01.1.06;Administrasi Umum Perangkat Daerah;43;0;2026
"814;4.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;43;0;2026"
"814;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;43;5791440400;2026"
814;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;43;1070073310;2026
814;4.01.01.1.12;Fasilitasi Kerumahtanggaan Sekretariat Daerah;43;1510779132;2026
815;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;43;1551750000;2026
815;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;43;29670000;2026
815;4.01.01.1.06;Administrasi Umum Perangkat Daerah;43;113008810;2026
"815;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;43;946050000;2026"
815;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;43;1010500000;2026
815;4.01.01.1.11;Administrasi Keuangan dan Operasional Kepala Daerah dan Wakil Kepala Daerah;43;428032658;2026
815;4.01.01.1.12;Fasilitasi Kerumahtanggaan Sekretariat Daerah;43;1364228532;2026
815;4.01.01.1.13;Fasilitasi Materi dan Komunikasi Pimpinan;43;1556760000;2026
816;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;43;71640000;2026
816;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;43;144807030;2026
816;4.01.01.1.06;Administrasi Umum Perangkat Daerah;43;1275281050;2026
"816;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;43;749850000;2026"
816;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;43;1000000000;2026
816;4.01.01.1.12;Fasilitasi Kerumahtanggaan Sekretariat Daerah;43;267919775;2026
816;4.01.01.1.13;Fasilitasi Materi dan Komunikasi Pimpinan;43;3490498000;2026
817;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;43;680850000;2026
817;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;43;57445421;2026
817;4.01.01.1.06;Administrasi Umum Perangkat Daerah;43;289492550;2026
"817;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;43;82000000;2026"
817;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;43;675000000;2026
817;4.01.01.1.11;Administrasi Keuangan dan Operasional Kepala Daerah dan Wakil Kepala Daerah;43;292214000;2026
817;4.01.01.1.12;Fasilitasi Kerumahtanggaan Sekretariat Daerah;43;1136392360;2026
817;4.01.01.1.13;Fasilitasi Materi dan Komunikasi Pimpinan;43;1515000000;2026
817;4.01.01.1.14;Fasilitasi Keprotokolan;43;530000000;2026
