kegiatan_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
1500;1.03.01.1.07.0005;Pengadaan Mebel;14;20149096;2026
1501;1.03.01.1.08.0001;Penyediaan Jasa Surat Menyurat;14;1666200;2026
1501;1.03.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;14;458040000;2026
1501;1.03.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;14;5825071667;2026
1502;1.03.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;14;188461500;2026
1502;1.03.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;14;3410000;2026
1502;1.03.01.1.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;14;22959440;2026
1502;1.03.01.1.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;14;17000000;2026
1503;1.03.02.1.01.0009;Pembangunan Tanggul Sungai;14;3105397500;2026
1503;1.03.02.1.01.0075;Koordinasi dan Sinkronisasi Peningkatan Kapasitas Kelembagaan Pengelolaan Sumber Daya Air Kewenangan Provinsi;14;140790000;2026
1503;1.03.02.1.01.0079;Normalisasi/Restorasi Sungai;14;3535000000;2026
1503;1.03.02.1.01.0090;Pembinaan dan Pemberdayaan Kelembagaan Pengelolaan Sumber Daya Air Kewenangan Provinsi;14;0;2026
1503;1.03.02.1.01.0107;Operasi dan Pemeliharaan Tanggul dan Tebing Sungai;14;240791667;2026
1503;1.03.02.1.01.0122;Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Pengendali Banjir, Lahar, dan Pengaman Pantai;14;140790000;2026
1503;1.03.02.1.01.0123;Pembangunan Unit Air Baku;14;0;2026
1503;1.03.02.1.01.0124;Pemeliharaan Bangunan Pengamanan Pantai;14;20000000;2026
1503;1.03.02.1.01.0127;Pembangunan  Bangunan Pengamanan Pantai;14;12295397500;2026
1503;1.03.02.1.01.0136;Pengelolaan Sistem Hidrologi dan Kualitas Air Wilayah Sungai Kewenangan Provinsi;14;134431000;2026
1504;1.03.02.1.02.0002;Pembangunan Jaringan Irigasi Permukaan;14;0;2026
1504;1.03.02.1.02.0003;Pembangunan Bendung Irigasi;14;0;2026
1504;1.03.02.1.02.0008;Peningkatan Jaringan Irigasi Permukaan;14;15125102750;2026
1504;1.03.02.1.02.0014;Rehabilitasi Jaringan Irigasi Permukaan;14;2060301200;2026
1504;1.03.02.1.02.0015;Rehabilitasi Bendung Irigasi;14;17220486550;2026
1504;1.03.02.1.02.0021;Operasi dan Pemeliharaan Jaringan Irigasi Permukaan;14;1855442813;2026
1504;1.03.02.1.02.0022;Operasi dan Pemeliharaan Bendung Irigasi;14;265529192;2026
1504;1.03.02.1.02.0030;Penguatan Kapasitas Kelembagaan Pengelola Irigasi Kewenangan Provinsi;14;463438000;2026
1504;1.03.02.1.02.0032;Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Irigasi dan Rawa;14;99166500;2026
1504;1.03.02.1.02.0045;Operasional Kelembagaan Pengelola Irigasi;14;453880000;2026
1505;1.03.03.1.01.0014;Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota;14;100387550;2026
1505;1.03.03.1.01.0017;Pembangunan Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;0;2026
1505;1.03.03.1.01.0018;Peningkatan Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;0;2026
1505;1.03.03.1.01.0019;Operasi dan Pemeliharaan Sistem Penyediaan Air Minum (SPAM);14;257550;2026
1505;1.03.03.1.01.0020;Optimalisasi Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;257550;2026
1505;1.03.03.1.01.0021;Fasilitasi Kerja Sama Penyelenggaraan Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;1000000;2026
1505;1.03.03.1.01.0025;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;1000000000;2026
1505;1.03.03.1.01.0026;Peningkatan Kapasitas Kelembagaan Penyelenggara Sistem Penyediaan Air Minum (SPAM);14;39444000;2026
1506;1.03.04.1.01.0010;Peningkatan TPA/TPST/SPA;14;0;2026
1506;1.03.04.1.01.0012;Fasilitasi Kerja Sama Penyelenggaraan Sistem Pengelolaan Persampahan Lintas Kabupaten/Kota;14;0;2026
1506;1.03.04.1.01.0013;Pembangunan TPA/TPST/SPA;14;0;2026
1506;1.03.04.1.01.0014;Pembinaan dan Pemberdayaan Masyarakat dalam Pengembangan Sistem Pengelolaan Persampahan;14;0;2026
1506;1.03.04.1.01.0015;Peningkatan Kapasitas Kelembagaan Sistem Pengelolaan Persampahan;14;0;2026
1506;1.03.04.1.01.0016;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Pengelolaan Persampahan;14;650000000;2026
1506;1.03.04.1.01.0017;Penyediaan Sarana Pendukung TPA/TPST/SPA;14;0;2026
1506;1.03.04.1.01.0018;Pembinaan dan Pengawasan Pengembangan  dan Pengelolaan TPA/TPST/SPA/TPS-3R/TPS Kabupaten/Kota;14;100000000;2026
1507;1.03.05.1.01.0011;Peningkatan Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat;14;0;2026
1507;1.03.05.1.01.0012;Optimalisasi Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat;14;0;2026
1507;1.03.05.1.01.0013;Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat;14;0;2026
1507;1.03.05.1.01.0015;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Pengelolaan Air Limbah Domestik (SPALD);14;1500000000;2026
1507;1.03.05.1.01.0016;Fasilitasi Kerja Sama Penyelenggaraan Sistem Pengelolaan Air Limbah Domestik (SPALD) Lintas Kabupaten/Kota;14;0;2026
1507;1.03.05.1.01.0018;Operasi dan Pemeliharaan Sistem Pengelolaan Air Limbah Domestik (SPALD);14;0;2026
1507;1.03.05.1.01.0021;Peningkatan Kapasitas Kelembagaan dan Pelaksana Penyelenggara Sistem Pengelolaan Air Limbah Domestik (SPALD);14;0;2026
1507;1.03.05.1.01.0023;Pembinaan dan/atau Pemberdayaan Masyarakat dalam Pengelolaan dan Pengembangan Sistem Pengelolaan Air Limbah Domestik (SPALD);14;100000000;2026
1508;1.03.06.1.01.0007;Peningkatan Sistem Drainase Perkotaan;14;0;2026
1508;1.03.06.1.01.0008;Pembangunan Sistem Drainase Perkotaan;14;6896005000;2026
1508;1.03.06.1.01.0009;Rehabilitasi Sistem Drainase Perkotaan;14;0;2026
1508;1.03.06.1.01.0010;Operasi dan Pemeliharaan Sistem Drainase Perkotaan;14;100000000;2026
1508;1.03.06.1.01.0011;Penyediaan Sarana Pendukung Sistem Drainase Perkotaan;14;0;2026
1508;1.03.06.1.01.0012;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Drainase Perkotaan;14;0;2026
1508;1.03.06.1.01.0013;Supervisi Pembangunan/Peningkatan/Rehabilitasi Sistem Drainase Perkotaan;14;450000000;2026
1509;1.03.07.1.01.0024;Peningkatan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan di Kawasan Strategis Provinsi;14;0;2026
1509;1.03.07.1.01.0026;Pembangunan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan di Kawasan Strategis Provinsi;14;47821294100;2026
1509;1.03.07.1.01.0030;Optimalisasi Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan di Kawasan Strategis Provinsi;14;881501900;2026
1509;1.03.07.1.01.0039;Penyediaan Unit pengolahan setempat di Kawasan Strategis Provinsi;14;3999000000;2026
1509;1.03.07.1.01.0040;Pembangunan TPA/TPST/SPA/TPS-3R/TPS di Kawasan Strategis Provinsi;14;0;2026
1509;1.03.07.1.01.0041;Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat di Kawasan Strategis Provinsi;14;0;2026
1510;1.03.08.1.01.0016;Pengubahsuaian Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;62605000;2026
1510;1.03.08.1.01.0019;Pembangunan, Pemanfaatan,  Pelestariaan dan Pembongkaran Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;99178900;2026
1510;1.03.08.1.01.0020;Pemeliharaan, Perawatan, dan Pemeriksaan Berkala Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;49903850;2026
1511;1.03.09.1.01.0017;Penyusunan Rencana dan Teknis Tata Bangunan dan Lingkungan di Kawasan Strategis Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;14;100000000;2026
1511;1.03.09.1.01.0018;Pembinaan dan pengawasan penataan bangunan dan lingkungan kepada pemerintah Kabupaten/Kota;14;50875000;2026
1511;1.03.09.1.01.0019;Penataan Bangunan dan Lingkungan di Kawasan Strategis Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;14;59812250;2026
1512;3.29.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;36;135137520;2026
1512;3.29.01.1.01.0002;Koordinasi dan Penyusunan Dokumen RKA- SKPD;36;43148450;2026
1512;3.29.01.1.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;36;24930000;2026
1512;3.29.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;36;248907050;2026
1512;3.29.01.1.01.0008;Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah;36;61124500;2026
1512;3.29.01.1.01.0010;Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah;36;1900000;2026
1513;3.29.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;36;12217815202;2026
1513;3.29.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;36;39950502;2026
1513;3.29.01.1.02.0007;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/Semesteran SKPD;36;30761900;2026
1514;3.29.01.1.03.0004;Pembinaan, Pengawasan, dan Pengendalian Barang Milik Daerah pada SKPD;36;45068100;2026
1514;3.29.01.1.03.0005;Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD;36;14999250;2026
1515;3.29.01.1.04.0007;Pelaporan Pengelolaan Retribusi Daerah;36;7949100;2026
1516;3.29.01.1.05.0002;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;36;107191642;2026
1516;3.29.01.1.05.0003;Pendataan dan Pengolahan Administrasi Kepegawaian;36;51656718;2026
1516;3.29.01.1.05.0004;Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian;36;6700000;2026
1516;3.29.01.1.05.0005;Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai;36;50380050;2026
1516;3.29.01.1.05.0009;Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi;36;35430000;2026
1516;3.29.01.1.05.0010;Sosialisasi Peraturan Perundang-Undangan;36;10800000;2026
1517;3.29.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;36;173253729;2026
1517;3.29.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;36;44463495;2026
1517;3.29.01.1.06.0006;Penyediaan Bahan Bacaan dan Peraturan Perundang-Undangan;36;5175000;2026
1517;3.29.01.1.06.0008;Fasilitasi Kunjungan Tamu;36;20556210;2026
1517;3.29.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;36;16880000;2026
1518;3.29.01.1.07.0002;Pengadaan Kendaraan Dinas Operasional atau Lapangan;36;20000000;2026
1518;3.29.01.1.07.0005;Pengadaan Mebel;36;59985390;2026
1518;3.29.01.1.07.0006;Pengadaan Peralatan dan Mesin Lainnya;36;224834017;2026
1519;3.29.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;36;460939486;2026
1519;3.29.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;36;1654590000;2026
1520;3.29.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;36;473349250;2026
1520;3.29.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;36;77060000;2026
1520;3.29.01.1.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;36;0;2026
1521;3.29.02.1.01.0002;Penentuan dan Penetapan Zona Konservasi Air Tanah pada Cekungan Air Tanah;36;250000000;2026
1521;3.29.02.1.01.0003;Pengendalian dan Pengawasan Pemanfaatan Zona Konservasi Air Tanah pada Cekungan Air Tanah;36;82999850;2026
1522;3.29.02.1.03.0002;Penghitungan, Perumusan dan Penetapan Nilai Perolehan Air Tanah;36;40000150;2026
1522;3.29.02.1.03.0003;Pengendalian dan Pengawasan Pemanfaatan Air Tanah;36;133763550;2026
1523;3.29.03.1.01.0001;Pengumpulan dan Pengolahan Data dan Informasi Wilayah Izin Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam 1 (satu) Daerah Provinsi dan Wilayah Laut sampai dengan 12 Mil;36;74826050;2026
1524;3.29.03.1.03.0002;Koordinasi dan Sinkronisasi dalam rangka Penyusunan Usulan Wilayah Usaha Pertambangan dalam Penetapan Wilayah Pertambangan oleh Pemerintah Pusat;36;99333850;2026
1524;3.29.03.1.03.0004;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam rangka Penanaman Modal Dalam Negeri pada Wilayah Izin Usaha Pertambangan Daerah yang Berada dalam 1 (satu) Daerah Provinsi termasuk Wilayah Laut sampai dengan 12 Mil Laut;36;171975850;2026
1524;3.29.03.1.03.0005;Pengawasan Teknis Kaidah Pertambangan yang baik Perizinan Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam rangka Penanaman Modal Dalam Negeri pada Wilayah Izin Usaha Pertambangan Daerah yang Berada dalam 1 (satu) Daerah Provinsi Termasuk Wilayah Laut sampai dengan 12 Mil Laut;36;145262800;2026
1525;3.29.03.1.04.0002;Koordinasi dan Sinkronisasi dalam Rangka Penyusunan Usulan WPR dalam penetapan Wilayah Pertambangan oleh Pemerintah Pusat;36;38738550;2026
1526;3.29.03.1.24.0002;Pengawasan Pelaksanaan Izin Usaha Pertambangan;36;91664650;2026
1527;3.29.05.1.05.0001;Penyusunan dan pemuktahiran data potensi biomassa;36;26090000;2026
1527;3.29.05.1.05.0006;Penyusunan dan pemutakhiran data potensi biogas;36;28919250;2026
1528;3.29.05.1.06.0004;Pembinaan dan pengawasan pemanfaatan biomassa dan biogas (kapasitas terpasang, investasi, TKDN, SNI, produksi dan distribusi bahan bakar biomassa dan biogas);36;44992050;2026
1529;3.29.05.1.07.0002;Pembinaan dan pengawasan aneka EBT (kapasitas terpasang, investasi) di daerah;36;24999950;2026
1529;3.29.05.1.07.0003;Pemberian bimbingan teknis pemanfaatan aneka EBT;36;29999950;2026
1529;3.29.05.1.07.0006;Perencanaan kegiatan pemanfaatan aneka EBT;36;149999900;2026
1529;3.29.05.1.07.0007;Pelaksanaan kegiatan pemanfaatan aneka EBT;36;14764687190;2026
1529;3.29.05.1.07.0010;Penyusunan dan pemutakhiran data potensi aneka EBT di daerah;36;106924000;2026
1530;3.29.05.1.08.0001;Penyusunan dan pemutakhiran data kegiatan yang izin usahanya dikeluarkan oleh daerah provinsi;36;24999800;2026
1530;3.29.05.1.08.0002;Sosialisasi konservasi energi terhadap pelaku usaha yang izin usahanya dikeluarkan oleh daerah provinsi;36;29999700;2026
1530;3.29.05.1.08.0004;Bimbingan teknis konservasi energi terhadap pelaku usaha yang izin usahanya dikeluarkan oleh daerah provinsi;36;29999800;2026
1531;3.29.05.1.10.0002;Monitoring dan evaluasi pelaksanaan konservasi energi kepada perangkat daerah provinsi dan kabupaten/kota;36;39999750;2026
1531;3.29.05.1.10.0005;Sosialisasi konservasi energi kepada perangkat daerah provinsi dan kabupaten/kota;36;29999800;2026
1532;3.29.06.1.01.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Penyediaan Tenaga Listrik Non Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik dalam Daerah Provinsi;36;20000050;2026
1533;3.29.06.1.02.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Operasi yang Fasilitas Instalasinya dalam Daerah Provinsi;36;129485800;2026
1534;3.29.06.1.04.0003;Pengendalian dan Pengawasan Pelaksanaan Harga Jual Tenaga Listrik dan Sewa Jaringan Tenaga Listrik, Rencana Usaha Penyediaan Tenaga Listrik, Penjualan Kelebihan Tenaga Listrik dari Pemegang Izin yang Ditetapkan oleh Daerah Provinsi;36;14999900;2026
1535;3.29.06.1.05.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Jasa Penunjang Tenaga Listrik bagi Badan Usaha Dalam Negeri/Mayoritas Sahamnya Dimiliki oleh Penanam Modal Dalam Negeri;36;40000050;2026
1536;3.29.06.1.06.0001;Pengumpulan dan Pengolahan Data dan Informasi Penerima Manfaat dari Kelompok Masyarakat Tidak Mampu;36;107185200;2026
1536;3.29.06.1.06.0005;Koordinasi dan Sinkronisasi Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;40000000;2026
1536;3.29.06.1.06.0006;Pembangunan Sarana Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;10264220736;2026
1536;3.29.06.1.06.0007;Pengendalian dan Pengawasan Pembangunan Sarana Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;83404600;2026
1537;2.22.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;11;1027000000;2026
1538;2.22.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;11;10490355945;2026
1538;2.22.01.1.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;11;460600000;2026
1538;2.22.01.1.02.0004;Koordinasi dan Pelaksanaan Akuntansi SKPD;11;100000000;2026
1539;2.22.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;11;0;2026
1539;2.22.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;11;0;2026
1540;2.22.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;11;2322399999;2026
1541;2.22.01.1.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;11;0;2026
1542;2.22.02.1.01.0002;Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Kebudayaan;11;250000000;2026
1543;2.22.02.1.02.0001;Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Tradisi Budaya;11;1400000000;2026
1543;2.22.02.1.02.0002;Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional;11;525000000;2026
1544;2.22.03.1.01.0001;Peningkatan Pendidikan dan Pelatihan Sumber Daya Manusia Kesenian Tradisional;11;377000000;2026
1544;2.22.03.1.01.0003;Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional;11;250000000;2026
1545;2.22.04.1.01.0003;Peningkatan Akses Masyarakat terhadap Data dan Informasi Sejarah;11;100000000;2026
1546;2.22.05.1.01.0001;Pendaftaran Objek Diduga Cagar Budaya;11;200000000;2026
1546;2.22.05.1.01.0002;Penetapan Cagar Budaya;11;200000000;2026
1547;2.22.05.1.02.0001;Pelindungan Cagar Budaya;11;200000000;2026
1547;2.22.05.1.02.0002;Pengembangan Cagar Budaya;11;400000000;2026
1547;2.22.05.1.02.0003;Pemanfaatan Cagar Budaya;11;200000000;2026
1548;2.22.06.1.01.0001;Pelindungan, Pengembangan, dan Pemanfataan Koleksi Secara Terpadu;11;0;2026
1548;2.22.06.1.01.0002;Pembinaan dan Peningkatan Mutu dan Kapasitas Sumber Daya Manusia Permuseuman;11;0;2026
1548;2.22.06.1.01.0003;Peningkatan Pelayanan dan Akses Masyarakat terhadap Museum;11;0;2026
1548;2.22.06.1.01.0004;Penyediaan dan Pemeliharaan Sarana dan Prasarana Museum;11;0;2026
1549;3.28.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;34;178592000;2026
1549;3.28.01.1.01.0002;Koordinasi dan Penyusunan Dokumen RKA- SKPD;34;0;2026
1549;3.28.01.1.01.0003;Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD;34;0;2026
1549;3.28.01.1.01.0004;Koordinasi dan Penyusunan DPA-SKPD;34;0;2026
1549;3.28.01.1.01.0005;Koordinasi dan Penyusunan Perubahan DPA- SKPD;34;0;2026
1549;3.28.01.1.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;34;160870000;2026
1549;3.28.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;34;0;2026
1550;3.28.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;34;59882899757;2026
1550;3.28.01.1.02.0004;Koordinasi dan Pelaksanaan Akuntansi SKPD;34;0;2026
1550;3.28.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;34;75089750;2026
1551;3.28.01.1.03.0002;Pengamanan Barang Milik Daerah SKPD;34;126222000;2026
1551;3.28.01.1.03.0006;Penatausahaan Barang Milik Daerah pada SKPD;34;0;2026
1552;3.28.01.1.05.0002;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;34;247696570;2026
1552;3.28.01.1.05.0003;Pendataan dan Pengolahan Administrasi Kepegawaian;34;0;2026
1552;3.28.01.1.05.0004;Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian;34;215370750;2026
1552;3.28.01.1.05.0005;Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai;34;59100000;2026
1552;3.28.01.1.05.0009;Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi;34;0;2026
1553;3.28.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;34;0;2026
1553;3.28.01.1.06.0004;Penyediaan Bahan Logistik Kantor;34;886134820;2026
1553;3.28.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;34;1099222440;2026
1554;3.28.01.1.07.0001;Pengadaan Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;34;0;2026
1554;3.28.01.1.07.0005;Pengadaan Mebel;34;44908340;2026
1554;3.28.01.1.07.0006;Pengadaan Peralatan dan Mesin Lainnya;34;374966760;2026
1554;3.28.01.1.07.0009;Pengadaan Gedung Kantor atau Bangunan Lainnya;34;118000000;2026
1555;3.28.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;34;1005808035;2026
1555;3.28.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;34;3667319944;2026
1556;3.28.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;34;190100000;2026
1556;3.28.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;34;1017710790;2026
1556;3.28.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;34;502990000;2026
1556;3.28.01.1.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;34;0;2026
1556;3.28.01.1.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;34;451157145;2026
1557;3.28.03.1.01.0004;Koordinasi dan Sinkronisasi Usulan Perubahan Fungsi dan Peruntukan Hutan;34;0;2026
1558;3.28.03.1.02.0001;Penyusunan Rencana Pengelolaan Kesatuan Pengelolaan Hutan;34;243776200;2026
1559;3.28.03.1.03.0001;Penyediaan Data dan Informasi Wilayah Usaha di Kawasan Hutan Produksi;34;80730000;2026
1559;3.28.03.1.03.0002;Penyediaan Data dan Informasi Wilayah Usaha di Kawasan Hutan Lindung;34;0;2026
1559;3.28.03.1.03.0013;Koordinasi dan Sinkronisasi Pengendalian Perizinan Berusaha Pemanfaatan Hutan di Kawasan Hutan Produksi;34;93836000;2026
1560;3.28.03.1.04.0001;Penyusunan Rencana Tahunan Rehabilitasi Lahan (RTnRL);34;115000000;2026
1560;3.28.03.1.04.0002;Pembangunan Hutan Rakyat di Luar Kawasan Hutan Negara;34;1516015280;2026
1560;3.28.03.1.04.0004;Pembangunan Penghijauan Lingkungan di Luar Kawasan Hutan Negara;34;11904353333;2026
1560;3.28.03.1.04.0008;Pembinaan dan/atau Pengawasan dalam rangka Pengembangan Rehabilitasi Lahan;34;193490167;2026
1560;3.28.03.1.04.0009;Rehabilitasi Mangrove di luar kawasan hutan;34;67866000;2026
1560;3.28.03.1.04.0013;Pembangunan Dam Penahan;34;0;2026
1561;3.28.03.1.05.0004;Koordinasi, Sinkronisasi dan Pelaksanaan Perlindungan Hutan;34;125654000;2026
1561;3.28.03.1.05.0005;Koordinasi, Sinkronisasi dan Pelaksanaan Pencegahan/Penanggulangan Kebakaran Hutan dan Lahan;34;237610000;2026
1561;3.28.03.1.05.0007;Pencegahan dan Pemberantasan Kerusakan Kawasan Hutan;34;723705800;2026
1562;3.28.03.1.06.0007;Fasilitasi Pelayanan Perizinan Berusaha Pengolahan Hasil Hutan (PBPHH) Kayu dan/atau HHBK  skala kecil dan menengah yang menjadi kewenangan provinsi;34;107200000;2026
1563;3.28.03.1.07.0004;Pembinaan dan Pengawasan PBPHH (Kayu dan/atau HHBK) skala kecil dan menengah yang menjadi kewenangan provinsi;34;281040000;2026
1564;3.28.03.1.09.0005;Pengawasan Peredaran Benih dan/atau Bibit;34;100000000;2026
1564;3.28.03.1.09.0007;Pembuatan dan Pengadaan Bibit untuk Rehabilitasi Lahan;34;516953810;2026
1565;3.28.04.1.01.0006;Pemanfaatan Jasa Lingkungan TAHURA Provinsi;34;0;2026
1565;3.28.04.1.01.0008;Penguatan Kapasitas dan Pemberdayaan Masyarakat di sekitar TAHURA Provinsi;34;15000000;2026
1565;3.28.04.1.01.0011;Perencanaan Pengelolaan TAHURA;34;0;2026
1565;3.28.04.1.01.0014;Pemulihan Ekosistem TAHURA Provinsi;34;134000000;2026
1565;3.28.04.1.01.0015;Pengamanan Kawasan TAHURA Provinsi;34;131000000;2026
1566;3.28.04.1.02.0001;Pengendalian dan Pengawasan Tumbuhan dan Satwa Liar yang tidak Dilindungi dan/atau Tidak Masuk dalam Lampiran CITES;34;0;2026
1567;3.28.04.1.03.0001;Perencanaan Pemanfaatan Ekosistem Karst;34;0;2026
1567;3.28.04.1.03.0002;Pengendalian Kerusakan dan Pemeliharaan Ekosistem Karst;34;0;2026
1567;3.28.04.1.03.0004;Pengendalian Kerusakan dan Pemeliharaan Ekosistem Lahan Basah ;34;0;2026
1567;3.28.04.1.03.0005;Penguatan Kapasitas dan Pemberdayaan Masyarakat di Kawasan Bernilai Ekosistem Penting Kewenangan Daerah Provinsi;34;95630000;2026
1567;3.28.04.1.03.0006;Pengelolaan Daerah Penyangga di Kawasan Bernilai Ekosistem Penting Kewenangan Daerah Provinsi;34;59765000;2026
1568;3.28.05.1.01.0002;Penguatan dan Pendampingan Kelembagaan Kelompok Tani Hutan ;34;841146420;2026
1568;3.28.05.1.01.0004;Peningkatan Kapasitas dan Kompetensi Penyuluh Kehutanan;34;195000000;2026
1568;3.28.05.1.01.0008;Penyiapan Perhutanan Sosial;34;263068800;2026
